workout_name,exercise_name,weight,reps
Legs - 5X5 / Volume,Leg Press (Hinge),249,11
Pulls ,Deadlift (Barbell),102,3
Pulls ,Deadlift (Barbell),142,3
Pulls ,Deadlift (Barbell),183,3
Pulls ,Deadlift (Barbell),192,3
Pulls ,Deadlift (Barbell),201,3
Pulls ,Deadlift (Barbell),183,3
Pulls ,Chin Up,10,10
Pulls ,Chin Up,10,10
Pulls ,Chin Up,10,13
Pulls ,Chin Up,11,10
Pulls ,Bent Over Row (Dumbbell),49,10
Pulls ,Bent Over Row (Dumbbell),49,10
Pulls ,Bent Over Row (Dumbbell),49,12
Pulls ,Hammer Row - Wide Grip,99,12
Pulls ,Lat Pulldown,58,10
Pulls ,Lat Pulldown,58,10
Pulls ,Hammer Seated Row (Close Grip),99,10
Pulls ,Hammer Seated Row (Close Grip),99,10
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),104,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),104,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),104,8
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),104,8
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),83,5
Push - Shoulders / Bench,Bench Press (Barbell),83,5
Push - Shoulders / Bench,Bench Press (Barbell),104,5
Push - Shoulders / Bench,Bench Press (Barbell),122,5
Push - Shoulders / Bench,Bench Press (Barbell),122,5
Push - Shoulders / Bench,Bench Press (Barbell),124,7
Push - Shoulders / Bench,Bench Press (Barbell),124,7
Push - Shoulders / Bench,Tricep Pushdown,27,12
Push - Shoulders / Bench,Tricep Pushdown,27,12
Legs - Heavy,Squat (Barbell),124,3
Legs - Heavy,Squat (Barbell),147,5
Legs - Heavy,Squat (Barbell),151,5
Legs - Heavy,Squat (Barbell),151,5
Legs - Heavy,Squat (Barbell),83,8
Legs - Heavy,Squat (Barbell),83,8
Legs - Heavy,Squat (Barbell),83,9
Legs - Heavy,Hack Squat,63,8
Legs - Heavy,Hack Squat,72,10
Legs - Heavy,Hack Squat,81,10
Legs - Heavy,Hack Squat,86,10
Legs - Heavy,Hack Squat,88,10
Legs - Heavy,Hack Squat,90,10
Legs - Heavy,Kettlebell Swings,23,12
Legs - Heavy,Kettlebell Swings,23,12
Legs - Heavy,Kettlebell Swings,23,12
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,0,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,22,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,22,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,24,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,24,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,2,12
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,2,12
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),104,12
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),104,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,40,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,52,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,53,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,55,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,55,10
"Back - Pyramid  5Max, Decrease 5 Sets",Seated Cable Row (Close Grip),68,12
"Back - Pyramid  5Max, Decrease 5 Sets",Seated Cable Row (Close Grip),68,12
"Back - Pyramid  5Max, Decrease 5 Sets",Bicep Curl (Barbell),18,15
"Back - Pyramid  5Max, Decrease 5 Sets",Bicep Curl (Barbell),18,15
"Back - Pyramid  5Max, Decrease 5 Sets",Bicep Curl (Barbell),18,15
Push - Incline,Incline Bench Press,111,8
Push - Incline,Incline Bench Press,111,8
Push - Incline,Incline Bench Press,111,8
Push - Incline,Incline Bench Press,115,5
Push - Incline,Incline Bench Press,115,5
Push - Incline,Incline Press (Dumbbell),68,12
Push - Incline,Incline Press (Dumbbell),68,12
Push - Incline,Lateral Raise (Dumbbell),13,15
Push - Incline,Lateral Raise (Dumbbell),13,15
Push - Incline,Tricep Pushdown,36,15
Push - Incline,Tricep Pushdown,40,12
Legs - 5X5 / Volume,Squat (Barbell),102,5
Legs - 5X5 / Volume,Squat (Barbell),124,5
Legs - 5X5 / Volume,Squat (Barbell),136,5
Legs - 5X5 / Volume,Squat (Barbell),142,5
Legs - 5X5 / Volume,Squat (Barbell),145,5
Legs - 5X5 / Volume,Squat (Barbell),145,5
Legs - 5X5 / Volume,Squat (Barbell),145,5
Legs - 5X5 / Volume,Leg Outward Fly,45,16
Legs - 5X5 / Volume,Leg Outward Fly,49,12
Legs - 5X5 / Volume,Leg Outward Fly,54,12
Legs - 5X5 / Volume,High Bar Squat,88,8
Legs - 5X5 / Volume,High Bar Squat,88,10
Legs - 5X5 / Volume,Leg Press (Hinge),244,10
Legs - 5X5 / Volume,Leg Press (Hinge),258,10
Legs - 5X5 / Volume,Leg Press (Hinge),258,10
Legs - 5X5 / Volume,Romanian Deadlift (Barbell),61,8
Legs - 5X5 / Volume,Romanian Deadlift (Barbell),68,8
Legs - 5X5 / Volume,Romanian Deadlift (Barbell),68,8
Pulls ,Deadlift (Barbell),102,3
Pulls ,Deadlift (Barbell),142,3
Pulls ,Deadlift (Barbell),183,3
Pulls ,Deadlift (Barbell),195,3
Pulls ,Deadlift (Barbell),204,3
Pulls ,Deadlift (Barbell),165,3
Pulls ,Deadlift (Barbell),142,5
Pulls ,Chin Up,0,8
Pulls ,Chin Up,11,10
Pulls ,Chin Up,11,11
Pulls ,Chin Up,11,10
Pulls ,Chin Up,12,12
Pulls ,Bent Over Row (Dumbbell),77,12
Pulls ,Bent Over Row (Dumbbell),77,12
Pulls ,Bent Over Row (Dumbbell),77,10
Pulls ,Hammer Row - Wide Grip,99,12
Pulls ,Hammer Lat Pulldown,63,12
Pulls ,Hammer Lat Pulldown,72,12
Pulls ,Hammer Seated Row (Close Grip),102,12
Pulls ,Hammer Seated Row (Close Grip),106,12
Pulls ,Bicep Curl (Barbell),27,13
Pulls ,Bicep Curl (Barbell),27,13
Pulls ,Bicep Curl (Barbell),27,13
Pulls ,Face Pull,27,13
Pulls ,Face Pull,31,13
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),104,8
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),104,8
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),106,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),106,7
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),79,10
Push - Shoulders / Bench,Bench Press (Barbell),83,5
Push - Shoulders / Bench,Bench Press (Barbell),102,3
Push - Shoulders / Bench,Bench Press (Barbell),127,5
Push - Shoulders / Bench,Bench Press (Barbell),127,5
Push - Shoulders / Bench,Bench Press (Barbell),129,5
Push - Shoulders / Bench,Bench Press (Barbell),129,5
Push - Shoulders / Bench,Tricep Pushdown,36,12
Push - Shoulders / Bench,Tricep Pushdown,40,15
Push - Shoulders / Bench,Tricep Pushdown,40,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,12
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,15
Push - Shoulders / Bench,Cable Fly,20,12
Push - Shoulders / Bench,Cable Fly,20,12
Legs - Heavy,Squat (Barbell),124,3
Legs - Heavy,Squat (Barbell),151,3
Legs - Heavy,Squat (Barbell),156,4
Legs - Heavy,Squat (Barbell),158,4
Legs - Heavy,Squat (Barbell),161,4
Legs - Heavy,Squat (Barbell),161,5
Legs - Heavy,Hack Squat,81,10
Legs - Heavy,Hack Squat,90,10
Legs - Heavy,Hack Squat,90,10
Legs - Heavy,Romanian Deadlift (Barbell),61,12
Legs - Heavy,Leg Outward Fly,54,12
Legs - Heavy,Leg Outward Fly,54,15
Legs - Heavy,Leg Outward Fly,49,15
Legs - Heavy,High Bar Squat,90,8
Legs - Heavy,High Bar Squat,90,8
"Back - Light Chins, 8-10 Reps",Chin Up,0,12
"Back - Light Chins, 8-10 Reps",Chin Up,9,10
"Back - Light Chins, 8-10 Reps",Chin Up,9,10
"Back - Light Chins, 8-10 Reps",Chin Up,11,10
"Back - Light Chins, 8-10 Reps",Chin Up,0,11
"Back - Light Chins, 8-10 Reps",Face Pull,27,12
"Back - Light Chins, 8-10 Reps",Face Pull,27,12
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),45,11
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),45,11
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),45,11
"Back - Light Chins, 8-10 Reps",Neutral Chin,11,9
"Back - Light Chins, 8-10 Reps",Neutral Chin,11,10
"Back - Light Chins, 8-10 Reps",Hammer Curl,22,12
"Back - Light Chins, 8-10 Reps",Bicep Curl (Dumbbell),22,12
Push - Incline,Incline Bench Press,102,8
Push - Incline,Incline Bench Press,106,8
Push - Incline,Incline Bench Press,111,8
Push - Incline,Incline Bench Press,111,8
Push - Incline,Incline Bench Press,117,4
Push - Incline,Close Grip Bench,83,8
Push - Incline,Close Grip Bench,106,8
Push - Incline,Close Grip Bench,106,8
Push - Incline,Close Grip Bench,106,8
Push - Incline,Weighted Dips,0,12
Push - Incline,Weighted Dips,0,12
Legs - Heavy,Squat (Barbell),102,3
Legs - Heavy,Squat (Barbell),124,3
Legs - Heavy,Squat (Barbell),142,4
Legs - Heavy,Squat (Barbell),158,4
Legs - Heavy,Squat (Barbell),161,3
Legs - Heavy,Squat (Barbell),163,3
Legs - Heavy,Squat (Barbell),165,3
Legs - Heavy,High Bar Squat,102,5
Legs - Heavy,High Bar Squat,102,8
Legs - Heavy,Leg Press (Hinge),204,10
Legs - Heavy,Leg Press (Hinge),244,10
Legs - Heavy,Leg Press (Hinge),244,10
Legs - Heavy,Kettlebell Swings,27,10
Legs - Heavy,Kettlebell Swings,27,10
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,34,6
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,34,6
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,34,6
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,12,12
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,14,10
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,14,12
"Back - Pyramid  5Max, Decrease 5 Sets",Hammer Seated Row (Close Grip),104,12
"Back - Pyramid  5Max, Decrease 5 Sets",Hammer Seated Row (Close Grip),104,10
"Back - Pyramid  5Max, Decrease 5 Sets",Hammer Seated Row (Close Grip),104,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,56,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,56,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,57,10
"Back - Pyramid  5Max, Decrease 5 Sets",Bicep Curl (Dumbbell),22,14
"Back - Pyramid  5Max, Decrease 5 Sets",Bicep Curl (Dumbbell),22,12
"Back - Pyramid  5Max, Decrease 5 Sets",Bicep Curl (Dumbbell),22,12
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),106,8
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),106,8
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),106,8
Push - Shoulders / Bench,Bench Press (Barbell),83,5
Push - Shoulders / Bench,Bench Press (Barbell),102,4
Push - Shoulders / Bench,Bench Press (Barbell),129,6
Push - Shoulders / Bench,Bench Press (Barbell),129,6
Push - Shoulders / Bench,Bench Press (Barbell),129,6
Push - Shoulders / Bench,Bench Press (Barbell),133,4
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,12
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,12
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,12
Push - Shoulders / Bench,Cable Fly,27,12
Push - Shoulders / Bench,Cable Fly,27,12
Push - Shoulders / Bench,Cable Fly,27,10
Legs - 5X5 / Volume,Squat (Barbell),83,5
Legs - 5X5 / Volume,Squat (Barbell),102,5
Legs - 5X5 / Volume,Squat (Barbell),124,3
Legs - 5X5 / Volume,Squat (Barbell),149,5
Legs - 5X5 / Volume,Squat (Barbell),151,5
Legs - 5X5 / Volume,Squat (Barbell),154,5
Legs - 5X5 / Volume,Squat (Barbell),156,5
Legs - 5X5 / Volume,Squat (Barbell),158,5
Legs - 5X5 / Volume,Leg Outward Fly,58,14
Legs - 5X5 / Volume,Leg Outward Fly,58,14
Legs - 5X5 / Volume,Leg Outward Fly,58,12
Legs - 5X5 / Volume,Leg Outward Fly,58,12
Legs - 5X5 / Volume,High Bar Squat,104,8
Legs - 5X5 / Volume,High Bar Squat,104,9
Legs - 5X5 / Volume,Good Morning (Barbell),45,9
Legs - 5X5 / Volume,Good Morning (Barbell),45,9
Legs - 5X5 / Volume,Leg Press (Hinge),213,10
Legs - 5X5 / Volume,Leg Press (Hinge),254,10
Legs - 5X5 / Volume,Leg Press (Hinge),263,10
Legs - 5X5 / Volume,Leg Press (Hinge),263,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,13
"Back - Light Chins, 8-10 Reps",Face Pull,36,18
"Back - Light Chins, 8-10 Reps",Face Pull,36,18
"Back - Light Chins, 8-10 Reps",Face Pull,36,18
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),47,10
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),47,10
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),47,10
"Back - Light Chins, 8-10 Reps",Hammer Seated Row (Close Grip),104,12
"Back - Light Chins, 8-10 Reps",Hammer Seated Row (Close Grip),108,10
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,29,15
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,31,12
"Back - Light Chins, 8-10 Reps",Bicep Curl (Barbell),31,15
"Back - Light Chins, 8-10 Reps",Bicep Curl (Barbell),31,15
"Back - Light Chins, 8-10 Reps",Bicep Curl (Barbell),31,15
"Back - Light Chins, 8-10 Reps",Chin Up,13,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,10
"Back - Light Chins, 8-10 Reps",Chin Up,13,13
"Back - Light Chins, 8-10 Reps",Face Pull,36,18
"Back - Light Chins, 8-10 Reps",Face Pull,36,18
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),47,10
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),47,10
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),47,10
"Back - Light Chins, 8-10 Reps",Hammer Seated Row (Close Grip),104,12
"Back - Light Chins, 8-10 Reps",Hammer Seated Row (Close Grip),108,10
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,29,15
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,31,12
"Back - Light Chins, 8-10 Reps",Bicep Curl (Barbell),31,15
"Back - Light Chins, 8-10 Reps",Bicep Curl (Barbell),31,15
"Back - Light Chins, 8-10 Reps",Bicep Curl (Barbell),31,15
Push - Incline,Incline Bench Press,113,8
Push - Incline,Incline Bench Press,113,8
Push - Incline,Incline Bench Press,113,5
Push - Incline,Incline Bench Press,115,5
Push - Incline,Incline Bench Press,115,5
Push - Incline,Incline Press (Dumbbell),81,12
Push - Incline,Low Incline Dumbbell Bench,81,10
Push - Incline,Low Incline Dumbbell Bench,81,10
Legs - Heavy,Squat (Barbell),102,4
Legs - Heavy,Squat (Barbell),124,5
Legs - Heavy,Squat (Barbell),142,3
Legs - Heavy,Squat (Barbell),165,4
Legs - Heavy,Squat (Barbell),167,4
Legs - Heavy,Squat (Barbell),167,5
Legs - Heavy,Squat (Barbell),167,5
Legs - Heavy,Leg Outward Fly,63,14
Legs - Heavy,Leg Outward Fly,63,15
Legs - Heavy,Leg Outward Fly,63,12
Legs - Heavy,High Bar Squat,106,8
Legs - Heavy,High Bar Squat,106,6
Legs - Heavy,High Bar Squat,106,8
Legs - Heavy,Leg Press (Hinge),263,10
Legs - Heavy,Leg Press (Hinge),263,11
Legs - Heavy,Leg Press (Hinge),263,12
Legs - Heavy,Leg Curl,56,10
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,4
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,4
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,5
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,5
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,11,12
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,11,10
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),99,10
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),99,10
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),99,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,56,8
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,56,8
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,40,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,40,10
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Bench Press (Barbell),131,5
Push - Shoulders / Bench,Bench Press (Barbell),131,5
Push - Shoulders / Bench,Bench Press (Barbell),131,5
Push - Shoulders / Bench,Bench Press (Barbell),111,8
Push - Shoulders / Bench,Tricep Pushdown,36,12
Push - Shoulders / Bench,Tricep Pushdown,36,12
Push - Shoulders / Bench,Tricep Pushdown,36,12
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,12
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,12
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,12
Legs - Heavy,Squat (Barbell),124,3
Legs - Heavy,Squat (Barbell),142,1
Legs - Heavy,Squat (Barbell),163,5
Legs - Heavy,Squat (Barbell),165,5
Legs - Heavy,Squat (Barbell),165,5
Legs - Heavy,Squat (Barbell),165,5
Legs - Heavy,Squat (Barbell),165,5
Legs - Heavy,Leg Outward Fly,54,15
Legs - Heavy,Leg Outward Fly,63,15
Legs - Heavy,Leg Outward Fly,63,15
Legs - Heavy,Leg Outward Fly,63,15
Legs - Heavy,High Bar Squat,108,8
Legs - Heavy,High Bar Squat,108,8
Legs - Heavy,Leg Press (Hinge),272,10
Legs - Heavy,Leg Press (Hinge),272,10
Legs - Heavy,Leg Press (Hinge),272,10
Push - Incline,Incline Bench Press,117,5
Push - Incline,Incline Bench Press,117,5
Push - Incline,Incline Bench Press,117,5
Push - Incline,Incline Bench Press,117,5
Push - Incline,Incline Bench Press,120,6
Push - Incline,Low Incline Dumbbell Bench,81,10
Push - Incline,Low Incline Dumbbell Bench,81,12
Push - Incline,Seated Shoulder Press (Dumbbell),54,10
Push - Incline,Lateral Raise (Dumbbell),18,15
Push - Incline,Lateral Raise (Dumbbell),18,12
Push - Incline,Lateral Raise (Dumbbell),18,12
"Back - Light Chins, 8-10 Reps",Chin Up,14,10
"Back - Light Chins, 8-10 Reps",Chin Up,14,10
"Back - Light Chins, 8-10 Reps",Chin Up,14,10
"Back - Light Chins, 8-10 Reps",Chin Up,14,13
"Back - Light Chins, 8-10 Reps",Face Pull,40,15
"Back - Light Chins, 8-10 Reps",Face Pull,40,15
"Back - Light Chins, 8-10 Reps",Face Pull,36,15
"Back - Light Chins, 8-10 Reps",Face Pull,18,12
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),99,11
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),99,10
"Back - Light Chins, 8-10 Reps",Bent Over Row (Dumbbell),99,10
"Back - Light Chins, 8-10 Reps",T-Bar Row,43,12
"Back - Light Chins, 8-10 Reps",T-Bar Row,43,12
"Back - Light Chins, 8-10 Reps",T-Bar Row,43,12
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,34,13
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,34,13
"Back - Light Chins, 8-10 Reps",Hammer High Row - 1 Arm,34,8
Legs - Heavy,Squat (Barbell),124,4
Legs - Heavy,Squat (Barbell),145,3
Legs - Heavy,Squat (Barbell),165,3
Legs - Heavy,Squat (Barbell),170,3
Legs - Heavy,Squat (Barbell),174,3
Legs - Heavy,Squat (Barbell),179,3
Legs - Heavy,Squat (Barbell),183,3
Legs - Heavy,High Bar Squat,111,5
Legs - Heavy,High Bar Squat,111,6
Legs - Heavy,High Bar Squat,111,8
Legs - Heavy,High Bar Squat,111,5
Legs - Heavy,Leg Press (Hinge),267,10
Legs - Heavy,Leg Press (Hinge),276,10
Legs - Heavy,Leg Press (Hinge),276,10
Legs - Heavy,Leg Press (Hinge),276,10
Legs - Heavy,Leg Outward Fly,63,15
Legs - Heavy,Leg Outward Fly,63,15
Legs - Heavy,Leg Outward Fly,63,10
Legs - Heavy,Leg Outward Fly,49,14
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,7
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,7
Push - Shoulders / Bench,Bench Press (Barbell),133,5
Push - Shoulders / Bench,Bench Press (Barbell),133,5
Push - Shoulders / Bench,Bench Press (Barbell),133,5
Push - Shoulders / Bench,Bench Press (Barbell),113,7
Push - Shoulders / Bench,Bench Press (Barbell),113,8
Push - Shoulders / Bench,Tricep Pushdown,36,15
Push - Shoulders / Bench,Tricep Pushdown,36,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),18,15
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,5
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,5
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,6
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,36,6
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,13,14
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,0,9
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),90,12
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),90,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,45,12
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,45,12
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,45,12
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,45,12
"Back - Pyramid  5Max, Decrease 5 Sets",Hammer High Row - 1 Arm,36,13
"Back - Pyramid  5Max, Decrease 5 Sets",Hammer High Row - 1 Arm,36,13
"Back - Pyramid  5Max, Decrease 5 Sets",Rear Delt Fly,40,12
"Back - Pyramid  5Max, Decrease 5 Sets",Rear Delt Fly,40,12
"Back - Pyramid  5Max, Decrease 5 Sets",Rear Delt Fly,36,10
Legs - 5X5 / Volume,Squat (Barbell),124,3
Legs - 5X5 / Volume,Squat (Barbell),165,5
Legs - 5X5 / Volume,Squat (Barbell),165,5
Legs - 5X5 / Volume,Squat (Barbell),165,5
Legs - 5X5 / Volume,Squat (Barbell),167,5
Legs - 5X5 / Volume,Leg Press (Hinge),122,15
Legs - 5X5 / Volume,Leg Press (Hinge),122,15
Legs - 5X5 / Volume,Leg Press (Hinge),122,15
Legs - 5X5 / Volume,Leg Press (Hinge),204,12
Legs - 5X5 / Volume,Leg Press (Hinge),204,12
Push - Incline,Incline Bench Press,102,5
Push - Incline,Incline Bench Press,120,5
Push - Incline,Incline Bench Press,120,5
Push - Incline,Incline Bench Press,120,5
Push - Incline,Incline Bench Press,122,5
Push - Incline,Incline Bench Press,106,5
Push - Incline,Lateral Raise (Dumbbell),22,12
Push - Incline,Lateral Raise (Dumbbell),22,12
Push - Incline,Lateral Raise (Dumbbell),13,10
Push - Incline,Tricep Pushdown,36,15
Push - Incline,Tricep Pushdown,31,15
Push - Incline,Low Incline Dumbbell Bench,86,10
Push - Incline,Incline Press (Dumbbell),86,10
Push - Incline,Incline Press (Dumbbell),86,10
"Back - Light Chins, 8-10 Reps",Chin Up,15,10
"Back - Light Chins, 8-10 Reps",Chin Up,15,10
"Back - Light Chins, 8-10 Reps",Chin Up,15,11
"Back - Light Chins, 8-10 Reps",Chin Up,15,13
"Back - Light Chins, 8-10 Reps",T-Bar Row,52,12
"Back - Light Chins, 8-10 Reps",T-Bar Row,52,12
"Back - Light Chins, 8-10 Reps",T-Bar Row,52,12
"Back - Light Chins, 8-10 Reps",T-Bar Row,40,10
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,5
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),108,6
Push - Shoulders / Bench,Seated Shoulder  Press (Barbell),111,6
Push - Shoulders / Bench,Bench Press (Barbell),83,5
Push - Shoulders / Bench,Bench Press (Barbell),102,3
Push - Shoulders / Bench,Bench Press (Barbell),136,5
Push - Shoulders / Bench,Bench Press (Barbell),136,5
Push - Shoulders / Bench,Bench Press (Barbell),138,5
Push - Shoulders / Bench,Bench Press (Barbell),113,8
Push - Shoulders / Bench,Bench Press (Barbell),113,8
Push - Shoulders / Bench,Tricep Pushdown,36,15
Push - Shoulders / Bench,Tricep Pushdown,36,15
Push - Shoulders / Bench,Tricep Pushdown,36,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,15
Push - Shoulders / Bench,Lateral Raise (Dumbbell),22,12
Push - Shoulders / Bench,Weighted Dips,0,12
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,38,4
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,38,4
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,38,4
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,22,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,22,8
"Back - Pyramid  5Max, Decrease 5 Sets",Chin Up,0,6
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),95,10
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),95,10
"Back - Pyramid  5Max, Decrease 5 Sets",Bent Over Row (Dumbbell),95,10
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,45,11
"Back - Pyramid  5Max, Decrease 5 Sets",T-Bar Row,45,10
Legs - 5X5 / Volume,Squat (Barbell),83,5
Legs - 5X5 / Volume,Squat (Barbell),124,2
Legs - 5X5 / Volume,Squat (Barbell),151,5
Legs - 5X5 / Volume,Squat (Barbell),151,5
Legs - 5X5 / Volume,Squat (Barbell),151,5
Legs - 5X5 / Volume,Squat (Barbell),156,5
Legs - 5X5 / Volume,High Bar Squat,106,8
Legs - 5X5 / Volume,High Bar Squat,106,6
Legs - 5X5 / Volume,High Bar Squat,106,8
Push - Incline,Incline Bench Press,122,5
Push - Incline,Incline Bench Press,122,5
Push - Incline,Incline Bench Press,122,5
Push - Incline,Incline Bench Press,124,5
Push - Incline,Incline Bench Press,104,8
